Package Name                                                            | Version      | ID  | Bundle Name
javassist                                                               | 3.24.0.GA    | 53  | javassist
javax.accessibility                                                     | 0.0.0        | 0   | org.apache.felix.framework
javax.activation                                                        | 1.1.0        | 232 | org.apache.servicemix.specs.activation-api-1.1
javax.activity                                                          | 0.0.0        | 0   | org.apache.felix.framework
javax.annotation.processing                                             | 1.0.0        | 0   | org.apache.felix.framework
javax.annotation.security                                               | 1.3.2        | 106 | javax.annotation-api
javax.annotation.sql                                                    | 1.3.2        | 106 | javax.annotation-api
javax.annotation                                                        | 1.0.0        | 0   | org.apache.felix.framework
javax.annotation                                                        | 1.3.2        | 106 | javax.annotation-api
javax.crypto.interfaces                                                 | 0.0.0        | 0   | org.apache.felix.framework
javax.crypto.spec                                                       | 0.0.0        | 0   | org.apache.felix.framework
javax.crypto                                                            | 0.0.0        | 0   | org.apache.felix.framework
javax.decorator                                                         | 1.1.0        | 55  | javax.enterprise.cdi-api
javax.el                                                                | 3.0.0        | 246 | com.sun.el.javax.el
javax.enterprise.context.spi                                            | 1.1.0        | 55  | javax.enterprise.cdi-api
javax.enterprise.context                                                | 1.1.0        | 55  | javax.enterprise.cdi-api
javax.enterprise.event                                                  | 1.1.0        | 55  | javax.enterprise.cdi-api
javax.enterprise.inject.spi                                             | 1.1.0        | 55  | javax.enterprise.cdi-api
javax.enterprise.inject                                                 | 1.1.0        | 55  | javax.enterprise.cdi-api
javax.enterprise.util                                                   | 1.1.0        | 55  | javax.enterprise.cdi-api
javax.imageio.event                                                     | 0.0.0        | 0   | org.apache.felix.framework
javax.imageio.metadata                                                  | 0.0.0        | 0   | org.apache.felix.framework
javax.imageio.plugins.bmp                                               | 0.0.0        | 0   | org.apache.felix.framework
javax.imageio.plugins.jpeg                                              | 0.0.0        | 0   | org.apache.felix.framework
javax.imageio.spi                                                       | 0.0.0        | 0   | org.apache.felix.framework
javax.imageio.stream                                                    | 0.0.0        | 0   | org.apache.felix.framework
javax.imageio                                                           | 0.0.0        | 0   | org.apache.felix.framework
javax.inject                                                            | 1.0.0        | 86  | org.apache.servicemix.bundles.javax-inject
javax.interceptor                                                       | 1.2.0        | 56  | javax.interceptor-api
javax.jms                                                               | 1.1.0        | 216 | org.apache.geronimo.specs.geronimo-jms_1.1_spec
javax.jws.soap                                                          | 0.0.0        | 0   | org.apache.felix.framework
javax.jws                                                               | 0.0.0        | 0   | org.apache.felix.framework
javax.lang.model.element                                                | 0.0.0        | 0   | org.apache.felix.framework
javax.lang.model.type                                                   | 0.0.0        | 0   | org.apache.felix.framework
javax.lang.model.util                                                   | 0.0.0        | 0   | org.apache.felix.framework
javax.lang.model                                                        | 0.0.0        | 0   | org.apache.felix.framework
javax.mail.event                                                        | 1.4.0        | 174 | javax.mail
javax.mail.internet                                                     | 1.4.0        | 174 | javax.mail
javax.mail.search                                                       | 1.4.0        | 174 | javax.mail
javax.mail.util                                                         | 1.4.0        | 174 | javax.mail
javax.mail                                                              | 1.4.0        | 174 | javax.mail
javax.management.loading                                                | 0.0.0        | 0   | org.apache.felix.framework
javax.management.modelmbean                                             | 0.0.0        | 0   | org.apache.felix.framework
javax.management.monitor                                                | 0.0.0        | 0   | org.apache.felix.framework
javax.management.openmbean                                              | 0.0.0        | 0   | org.apache.felix.framework
javax.management.relation                                               | 0.0.0        | 0   | org.apache.felix.framework
javax.management.remote.rmi                                             | 0.0.0        | 0   | org.apache.felix.framework
javax.management.remote                                                 | 0.0.0        | 0   | org.apache.felix.framework
javax.management.timer                                                  | 0.0.0        | 0   | org.apache.felix.framework
javax.management                                                        | 0.0.0        | 0   | org.apache.felix.framework
javax.naming.directory                                                  | 0.0.0        | 0   | org.apache.felix.framework
javax.naming.event                                                      | 0.0.0        | 0   | org.apache.felix.framework
javax.naming.ldap                                                       | 0.0.0        | 0   | org.apache.felix.framework
javax.naming.spi                                                        | 0.0.0        | 0   | org.apache.felix.framework
javax.naming                                                            | 0.0.0        | 0   | org.apache.felix.framework
javax.net.ssl                                                           | 0.0.0        | 0   | org.apache.felix.framework
javax.net                                                               | 0.0.0        | 0   | org.apache.felix.framework
javax.persistence.criteria                                              | 1.2.0        | 74  | org.apache.aries.jpa.javax.persistence_2.1
javax.persistence.criteria                                              | 2.1.0        | 74  | org.apache.aries.jpa.javax.persistence_2.1
